Kanten,2.0
Kall,9.0
KOM,6.0
Jøss,38.0
John,70.0
Jf,1.0
Jessica,89.0
Jentene,16.0
Jenta,42.0
Je,1.0
Jan,10.0
Jabba,5.0
Iskrem,1.0
Insekter,6.0
Imperiet,2.0
IGJEN,4.0
Hører,33.0
Håp,9.0
Hyggelig,26.0
Hvert,23.0
Hutt,1.0
Hopp,5.0
Homer,2.0
Holmen,12.0
Hjemme,31.0
Hitler,1.0
Hellige,1.0
Harry,23.0
Hallo,171.0
HERR,1.0
GÅR,8.0
Gudene,8.0
Grønland,1.0
Grunnen,12.0
Grunn,12.0
Group,9.0
Greia,10.0
Goliat,1.0
Glede,2.0
Gidder,2.0
Genialt,2.0
Føl,1.0
FØRSTE,3.0
FØLGER,1.0
Fried,8.0
Fredag,8.0
Fortell,56.0
Fort,31.0
Forresten,11.0
Foreldre,3.0
Foran,46.0
Folka,3.0
Flådde,3.0
Flytt,4.0
Flink,3.0
Flan,27.0
Fint,44.0
Finger,1.0
Femti,5.0
Femten,3.0
Fem,82.0
Fanget,2.0
Ettersom,18.0
Etterpå,59.0
Endeløs,1.0
Enda,69.0
Emnet,1.0
Elske,1.0
Elizabeth,28.0
Eiffeltårnet,3.0
ELEKTRISK,1.0
Død,14.0
Dra,26.0
Dr,4.0
Doherty,6.0
Dersom,7.0
Dekk,1.0
Dagen,27.0
DU,56.0
DER,6.0
DE,264.0
Copyright,5.0
Company,4.0
Colosseum,2.0
Clarke,2.0
Children,1.0
Chicken,2.0
Charlie,250.0
C,42.0
Bygningene,2.0
Bygningen,6.0
Brettet,2.0
Bond-filmene,1.0
Bond,7.0
Bjørn,59.0
Billene,1.0
Bikkja,1.0
Beklager,97.0
Beijing,1.0
Ballen,5.0
Armene,16.0
Anthony,1.0
Ansiktsuttrykket,11.0
Albert,13.0
Ah,78.0
AU,1.0
AS,31.0
ANDRE,8.0
AKKURAT,2.0
95,23.0
93,23.0
91,20.0
87,22.0
81,19.0
79,17.0
77,25.0
75,20.0
73,19.0
67,21.0
65,23.0
64,22.0
56,25.0
55,30.0
53,22.0
49,23.0
47,22.0
46,24.0
39,24.0
36,24.0
352,10.0
35,24.0
339,9.0
338,8.0
337,10.0
336,9.0
331,8.0
330,9.0
33,38.0
329,8.0
328,9.0
327,11.0
326,11.0
325,10.0
324,10.0
323,12.0
322,12.0
321,10.0
320,14.0
317,11.0
316,12.0
315,12.0
314,11.0
313,12.0
312,14.0
311,8.0
310,11.0
309,11.0
308,13.0
307,13.0
306,13.0
305,12.0
304,12.0
302,10.0
301,13.0
300,16.0
299,12.0
298,13.0
297,10.0
296,10.0
295,12.0
294,13.0
293,14.0
292,14.0
290,13.0
288,12.0
287,13.0
286,12.0
285,13.0
284,13.0
283,13.0
282,14.0
281,12.0
280,13.0
279,10.0
278,11.0
277,12.0
275,14.0
274,12.0
273,14.0
272,13.0
271,14.0
270,15.0
27,25.0
267,14.0
266,14.0
265,13.0
264,14.0
263,13.0
262,15.0
260,14.0
259,14.0
258,13.0
257,13.0
255,11.0
254,14.0
253,15.0
252,12.0
251,15.0
250,17.0
249,13.0
248,14.0
247,12.0
246,14.0
245,14.0
243,13.0
242,14.0
241,14.0
240,12.0
239,12.0
238,10.0
237,13.0
236,14.0
235,14.0
232,12.0
231,14.0
230,17.0
229,16.0
228,14.0
227,14.0
226,15.0
225,18.0
223,14.0
222,16.0
221,17.0
220,15.0
219,13.0
218,16.0
217,16.0
216,15.0
214,16.0
213,12.0
212,19.0
211,15.0
210,17.0
21,40.0
209,16.0
208,15.0
206,16.0
205,17.0
204,16.0
203,15.0
202,15.0
201,17.0
200,24.0
20.00,1.0
198,14.0
197,16.0
196,15.0
195,17.0
1944,2.0
194,13.0
193,14.0
192,17.0
191,15.0
190,16.0
189,14.0
188,13.0
186,15.0
185,15.0
183,17.0
181,17.0
180,18.0
179,16.0
178,18.0
177,17.0
176,16.0
174,17.0
173,16.0
172,15.0
171,18.0
170,16.0
169,17.0
168,15.0
167,16.0
166,14.0
165,14.0
164,17.0
163,16.0
162,15.0
161,16.0
160,16.0
16,49.0
158,14.0
157,17.0
156,17.0
155,15.0
154,18.0
153,17.0
152,16.0
151,15.0
150,22.0
148,17.0
145,17.0
144,18.0
143,15.0
142,19.0
141,18.0
139,21.0
138,19.0
137,16.0
134,14.0
133,19.0
132,19.0
131,18.0
130,21.0
129,17.0
128,17.0
126,17.0
125,18.0
124,24.0
123,16.0
122,17.0
121,17.0
120,20.0
119,17.0
118,19.0
117,16.0
116,16.0
115,16.0
114,18.0
113,20.0
112,16.0
111,20.0
110,25.0
109,19.0
108,20.0
107,19.0
106,20.0
104,20.0
101,20.0
"1,6",6.0
000,16.0
Louis,53.0
rettmessige,4.0
Jane,391.0
Peter,5.0
kastet,408.0
nikket,428.0
døren,552.0
sukket,187.0
red,3.0
tjeneren,1.0
ordene,208.0
folket,6.0
brevene,15.0
forsto,96.0
utenfor,424.0
hesten,17.0
tegn,176.0
pennen,16.0
brevet,50.0
utbrøt,25.0
kjenner,832.0
hestene,5.0
anklagene,3.0
verken,151.0
sletten,18.0
gresset,75.0
elven,41.0
Mrs,74.0
stønnet,59.0
hevet,145.0
studerte,59.0
omsider,148.0
mannen,264.0
luften,205.0
ønsket,217.0
pannen,185.0
oppgitt,58.0
papirene,14.0
Scott,45.0
sparket,89.0
Selvsagt,37.0
sønn,83.0
senket,107.0
nærmet,56.0
kunnskap,16.0
knapt,130.0
husket,206.0
avbrøt,108.0
ansikt,161.0
tegnet,146.0
slike,51.0
greske,6.0
fremmede,62.0
fnøs,18.0
fly,111.0
vist,76.0
skråningen,14.0
pakten,2.0
forræderen,3.0
festet,153.0
dersom,32.0
bålet,36.0
symboler,8.0
stuen,116.0
studentene,1.0
strålte,41.0
samlet,131.0
rullet,91.0
rev,91.0
professoren,3.0
løgn,52.0
gned,61.0
fortvilet,23.0
arket,34.0
Slik,73.0
Forfatteren,1.0
Earl,23.0
vantro,62.0
urolig,107.0
sør,11.0
sort,29.0
salen,45.0
rettet,139.0
bedrøvet,6.0
Solen,9.0
åpenbart,178.0
valgt,88.0
uvanlig,41.0
svakt,85.0
stallen,2.0
skvatt,60.0
skjegget,16.0
sak,71.0
rynket,63.0
rundet,7.0
ri,14.0
oppgaven,28.0
knyttet,71.0
hallen,8.0
hagen,127.0
dyrene,20.0
betraktet,80.0
bet,67.0
Omsider,34.0
Brått,8.0
øyebrynene,80.0
vendt,79.0
uventet,25.0
usikkert,11.0
tankefullt,22.0
synes,536.0
sentrum,76.0
sanne,37.0
pris,105.0
ofret,18.0
mumlet,222.0
leve,162.0
ledet,44.0
gripe,50.0
gledet,28.0
forsøkt,19.0
bladde,44.0
beveget,100.0
arm,80.0
arkene,6.0
Senere,40.0
Blikket,100.0
vinduene,100.0
vennskapet,18.0
teksten,53.0
tanker,90.0
tankefull,10.0
symbolet,9.0
symbolene,4.0
stiv,42.0
stien,52.0
sperret,43.0
sorte,21.0
snek,33.0
skyggene,56.0
skuffet,90.0
skrittet,25.0
skjøv,111.0
skjul,24.0
setninger,11.0
pustet,113.0
nøkkelen,59.0
nord,23.0
metallet,12.0
lyttet,55.0
listet,14.0
kremtet,42.0
kappen,23.0
grimase,47.0
forskrekket,29.0
engstelig,32.0
dalen,23.0
brutt,60.0
bokstavene,22.0
ark,37.0
anklager,6.0
alvor,76.0
alfabetet,1.0
Idet,81.0
ytterdøren,24.0
turen,62.0
torget,23.0
studenter,4.0
stjal,35.0
stivnet,69.0
spøkte,12.0
sorg,48.0
smile,139.0
skinn,22.0
sirkel,63.0
rotet,45.0
papiret,51.0
møtet,42.0
måpte,6.0
myste,39.0
mening,112.0
mektig,37.0
kunnskapen,5.0
kraftige,36.0
kappe,20.0
kalde,107.0
jakken,69.0
innrømmet,36.0
hvile,46.0
hugg,1.0
horisonten,22.0
hamret,33.0
friske,25.0
framfor,53.0
forventet,64.0
forslag,21.0
forrådt,5.0
folkets,2.0
flammene,40.0
dekket,124.0
broen,44.0
brede,56.0
besvergelser,4.0
banket,100.0
Like,85.0
Hans,39.0
Flere,66.0
verd,11.0
velge,93.0
vakt,34.0
tilgi,29.0
tegnene,12.0
sørget,63.0
støtte,76.0
spissen,18.0
sliren,3.0
skogene,5.0
skogbrynet,1.0
skjorten,33.0
sjokkert,68.0
sengen,262.0
rytteren,1.0
reddet,112.0
plantet,22.0
planene,29.0
overbevise,53.0
oppriktig,54.0
notatene,11.0
motsatt,42.0
løgnen,9.0
lovene,5.0
levere,20.0
leide,17.0
kvinner,74.0
krøp,47.0
krysse,16.0
krig,73.0
knust,96.0
kinnet,170.0
hulket,10.0
hulen,17.0
hjaltet,10.0
hikstet,11.0
gled,130.0
gatene,54.0
fortjener,65.0
buksen,11.0
brydd,41.0
broren,212.0
bredden,17.0
blomster,34.0
bjørnen,2.0
bevis,49.0
besøk,97.0
auditoriet,30.0
angret,27.0
Igjen,45.0
Hjertet,125.0
Far,24.0
Både,58.0
øst,14.0
®,20.0
voldsomt,83.0
visdom,4.0
virkelighet,18.0
vinger,43.0
veltet,48.0
valgene,8.0
utvist,17.0
undersøke,28.0
uken,27.0
torde,25.0
tavlen,9.0
svimmel,51.0
sverd,43.0
strømmet,35.0
stoler,78.0
steinen,67.0
statuene,5.0
spyttet,25.0
sprer,20.0
spore,26.0
speidere,2.0
sov,123.0
smalnet,8.0
skulder,60.0
skrøt,5.0
skjevt,50.0
skimte,22.0
skeptisk,41.0
seglet,25.0
samle,44.0
rådville,1.0
rygg,43.0
rop,16.0
ren,97.0
rekkverket,23.0
rekkene,4.0
reiser,304.0
redskaper,3.0
reagerte,43.0
pyntet,17.0
presset,198.0
personen,82.0
oppbrakt,3.0
omkranset,9.0
omfavnet,24.0
nøkkel,38.0
nærmeste,61.0
nær,208.0
møtes,114.0
målløs,6.0
lytte,50.0
lysningen,1.0
lappen,99.0
landskapet,13.0
kratt,6.0
kniver,17.0
kanter,59.0
jul,65.0
inngangshallen,10.0
ideene,9.0
høylytt,39.0
historiene,17.0
hevne,12.0
hester,11.0
glinset,15.0
gjenstanden,14.0
galopp,2.0
frustrert,25.0
frodige,6.0
fornærmet,38.0
fjellsiden,12.0
fjellene,6.0
filere,3.0
fakler,3.0
enslige,5.0
dolk,23.0
bredte,25.0
bratte,11.0
brast,13.0
brakk,18.0
består,25.0
begeistring,11.0
balansen,47.0
avsluttet,33.0
anelse,118.0
Street,46.0
Røde,7.0
Rundt,44.0
Også,35.0
Neste,54.0
Hørte,26.0
Heller,19.0
Disse,68.0
økser,2.0
åpent,62.0
våte,56.0
våknet,154.0
våget,9.0
virkelige,70.0
viktigere,25.0
venninnen,31.0
veiene,12.0
vanskelige,36.0
vakkert,67.0
utålmodig,50.0
usikker,72.0
tyske,4.0
tvile,14.0
tråder,14.0
truet,38.0
truer,16.0
trekronene,3.0
travet,10.0
tilsølt,3.0
tilsynelatende,22.0
takknemlig,54.0
takke,69.0
søke,46.0
sviktet,32.0
støvsky,4.0
støttet,39.0
stormet,23.0
stjele,28.0
steinbygning,3.0
statuer,8.0
stammene,2.0
spredte,30.0
spre,26.0
speilet,150.0
speidet,9.0
slettene,2.0
skulte,13.0
skotske,1.0
skjorte,83.0
sirkelen,104.0
savnet,85.0
sansene,6.0
rått,13.0
rådgiveren,9.0
raske,55.0
professor,7.0
planter,22.0
pisket,11.0
peisen,11.0
passet,105.0
papirer,17.0
overta,9.0
orket,39.0
oppslått,15.0
nordover,14.0
månen,36.0
muskel,9.0
mene,12.0
medfølelse,18.0
manglet,48.0
løsning,14.0
lyng,1.0
luggen,12.0
ligne,9.0
land,69.0
kvinnen,60.0
kurv,8.0
kulde,30.0
krøllet,45.0
krysset,25.0
knuget,14.0
klokken,74.0
kjærlighet,172.0
jaktkniven,3.0
innvendig,51.0
inngravert,1.0
inngangen,67.0
igjennom,73.0
humret,17.0
horn,19.0
hjelpen,7.0
himlet,51.0
hetten,13.0
grøsset,60.0
gjøv,3.0
gaten,61.0
følget,4.0
frodig,6.0
freden,5.0
forundret,36.0
fortumlet,9.0
fornuftig,32.0
forelesningen,2.0
forduftet,4.0
folkemengden,26.0
flykte,23.0
flakket,24.0
farfar,5.0
etasjene,6.0
enslig,20.0
enset,16.0
dypeste,8.0
drev,92.0
desto,33.0
bøkene,69.0
buksene,26.0
bruddet,9.0
bratt,16.0
bordplaten,16.0
blokkerte,7.0
blekk,10.0
biter,58.0
betydning,31.0
besøkte,10.0
bekymringen,14.0
bekreftet,30.0
behov,61.0
begynnelsen,94.0
begrenset,13.0
banke,36.0
angripe,21.0
andpusten,32.0
Vinden,30.0
Vannet,32.0
Tankene,26.0
Tanken,74.0
Skulle,69.0
Old,1.0
Mine,27.0
Mellom,16.0
Livet,22.0
Forræderen,1.0
østover,7.0
vått,46.0
vidåpne,11.0
vidunderlig,37.0
vid,8.0
vest,16.0
velger,66.0
vaklet,16.0
utilpass,7.0
utfordringer,3.0
usett,6.0
usannsynlig,38.0
usanne,2.0
universitetsområdet,3.0
uinteressert,20.0
tå,43.0
tydet,12.0
tullet,33.0
trøtt,107.0
trosse,6.0
treklynge,1.0
trebord,2.0
trappene,32.0
tittet,7.0
tillot,16.0
tilfreds,22.0
tidde,20.0
tette,17.0
terreng,1.0
teppene,12.0
teppe,39.0
takknemlighet,23.0
sørover,8.0
sølvaktig,2.0
sverdspissen,1.0
strevet,4.0
streker,14.0
stotret,6.0
stolthet,32.0
stjålet,30.0
sterkere,105.0
steinene,21.0
stativet,9.0
ss,7.0
spruten,5.0
spioner,7.0
sorgen,15.0
snirklet,1.0
smal,35.0
sløret,3.0
slipp,18.0
skuffen,20.0
skrift,13.0
skoger,5.0
skoene,129.0
skittent,12.0
skeptiske,6.0
skallet,23.0
sjarmerende,19.0
sjanseløs,1.0
sinns,1.0
sinnet,33.0
sengekanten,36.0
savner,68.0
sann,41.0
sandwichen,2.0
røtter,6.0
rømt,17.0
rødbrune,2.0
ryktene,18.0
rygget,46.0
rot,19.0
rommene,30.0
rik,16.0
ridd,1.0
rent,74.0
rektors,7.0
raget,4.0
påsto,19.0
punktum,6.0
prydet,9.0
planla,20.0
piano,14.0
personalrommet,2.0
paviljongen,1.0
pakket,56.0
overrumplet,12.0
ovenfor,8.0
orden,119.0
oppspilte,3.0
oppspilt,7.0
oppriktige,3.0
oppløftende,4.0
oppleve,41.0
oppfordret,6.0
ondt,14.0
nøste,3.0
nødig,3.0
notater,15.0
nordsiden,1.0
noens,9.0
never,3.0
nese,27.0
nektet,61.0
nedenfor,26.0
naturen,9.0
nappet,35.0
mørkeblå,24.0
mutt,5.0
monumentet,1.0
mistenkelig,10.0
mistanker,8.0
milde,12.0
margen,6.0
manen,2.0
løy,57.0
løve,8.0
løpt,46.0
løpende,50.0
løgnene,11.0
låste,64.0
lånt,23.0
lyve,69.0
lydløst,28.0
lyde,6.0
ly,15.0
lukten,74.0
lukkede,38.0
livløse,12.0
leven,1.0
leppen,24.0
leie,24.0
lattermildt,4.0
langet,4.0
kysset,245.0
kunnet,59.0
kropp,117.0
kors,106.0
kontant,5.0
konge,20.0
klusset,2.0
klirret,4.0
klassen,90.0
klamret,22.0
kjettingen,2.0
kjenne,223.0
kart,30.0
kapittel,68.0
kaos,52.0
jaktkniv,3.0
jaget,20.0
inntrengende,17.0
innbyggere,5.0
ideer,21.0
iblant,26.0
hjerter,14.0
historier,34.0
herske,8.0
hensikter,3.0
hemmelighetsfull,6.0
hage,34.0
grus,9.0
greiner,15.0
grein,13.0
granske,12.0
granitt,5.0
gjerninger,2.0
gjenopprette,2.0
gisp,10.0
fullført,3.0
frøs,18.0
frykten,20.0
frykte,4.0
fristet,11.0
forsøker,85.0
forsvarer,7.0
forstand,8.0
forsikre,37.0
forsiden,25.0
forseglet,12.0
fornemmelse,21.0
formler,1.0
forferdet,8.0
foreta,11.0
forelesning,3.0
fordypet,10.0
flettet,22.0
flenge,9.0
flagret,11.0
fjelltoppen,4.0
fingret,3.0
falsk,36.0
fakkel,7.0
enhjørning,4.0
engen,11.0
eggen,5.0
døråpningen,40.0
dyret,18.0
dryppende,13.0
druknet,30.0
dolker,5.0
dolken,36.0
dobbelt,36.0
delvis,60.0
dam,19.0
bærer,57.0
byttet,72.0
bukselommene,9.0
bukse,24.0
buede,10.0
bud,8.0
bråstanset,1.0
bred,31.0
brakt,19.0
border,2.0
bommet,9.0
bomber,7.0
bokhyller,8.0
bokhyllene,11.0
blør,19.0
blodige,42.0
blikkene,25.0
bevisene,5.0
besøke,64.0
berolige,13.0
bekymring,31.0
bekmørke,1.0
as,12.0
arvet,12.0
anspent,21.0
anledning,30.0
angrepet,21.0
andres,67.0
Tvert,12.0
Tro,32.0
Tidligere,26.0
Stol,7.0
Skottland,3.0
Rommet,42.0
Regnet,16.0
Ord,3.0
Oppdraget,2.0
Møtet,8.0
Mye,41.0
Metallet,1.0
Leppene,38.0
Kors,2.0
Kommer,83.0
Halve,3.0
Glem,41.0
Folket,2.0
Enkelte,12.0
Edinburgh,1.0
Døren,56.0
Cameron,2.0
Burde,30.0
Blodet,40.0
Au,21.0
øyebryn,36.0
ørsmå,5.0
ømme,3.0
øksen,10.0
ér,1.0
ærend,17.0
ærbødig,3.0
åpningen,39.0
Øyelokkene,3.0
våger,10.0
vissen,2.0
villedet,1.0
vettet,26.0
vestover,8.0
vesken,35.0
verkstedet,8.0
verk,14.0
verdig,16.0
verdifull,4.0
venter,364.0
vendinger,1.0
vasen,3.0
varsomt,9.0
varmet,12.0
vannflaten,9.0
uvitende,14.0
utstrålte,10.0
utformet,6.0
utenfra,21.0
usle,3.0
usikkerheten,5.0
usant,4.0
urørlig,20.0
uro,24.0
urette,1.0
unnlot,3.0
understreke,12.0
underleppen,20.0
underarmen,26.0
ulykkelig,31.0
ulven,10.0
ulikt,12.0
ukjent,27.0
uforstående,21.0
tørste,1.0
tåken,13.0
tyv,3.0
tyngre,11.0
tynger,1.0
tyder,21.0
tusenvis,25.0
trøst,23.0
troverdig,11.0
trosset,3.0
trofast,4.0
troen,6.0
trestammene,4.0
trangen,21.0
torsdag,14.0
torden,6.0
tom,120.0
tog,28.0
tjent,8.0
timene,53.0
tilsvarende,6.0
tilskuer,3.0
tilliten,3.0
tilgitt,15.0
tettere,47.0
temmelig,122.0
tappert,4.0
tanten,4.0
tante,39.0
tall,17.0
sørsiden,1.0
sørgmodig,11.0
sønnen,66.0
særdeles,12.0
sårene,12.0
synkende,10.0
svømte,11.0
svette,73.0
sved,15.0
svartnet,4.0
susende,5.0
sunget,7.0
summe,4.0
støvelen,9.0
støv,40.0
størknet,5.0
støkk,13.0
stusset,4.0
stummende,6.0
stue,6.0
studere,27.0
stryke,37.0
stripete,12.0
stri,2.0
strenge,15.0
stramme,32.0
strakk,6.0
stoppes,4.0
stjeler,4.0
stinket,13.0
stelte,4.0
stelle,6.0
steiner,35.0
steinbroen,1.0
stav,3.0
spørsmålene,40.0
spyd,2.0
språket,21.0
språk,42.0
sprengte,7.0
spredt,24.0
spottende,1.0
splittet,3.0
spire,1.0
speil,46.0
spede,3.0
sol,26.0
snublet,40.0
snev,24.0
småstein,4.0
småløp,17.0
smittsom,7.0
smi,1.0
slutninger,2.0
slitne,9.0
sletter,13.0
slet,29.0
slentret,10.0
slaktet,9.0
skyldfølelsen,7.0
skyldfølelse,15.0
skyldes,12.0
skyene,24.0
skuldre,32.0
skulderlange,1.0
skuffelse,19.0
skuff,14.0
skryter,4.0
skryte,12.0
skrives,3.0
skrittene,28.0
skrekkslagen,30.0
skramme,2.0
skled,14.0
skjær,19.0
skjulestedet,2.0
skjuler,38.0
skjorteermet,3.0
skjebnesvangre,5.0
skinnet,24.0
skimtet,17.0
skapte,53.0
skaftet,19.0
skaffe,65.0
skadde,7.0
sjanser,20.0
sinn,17.0
silhuett,11.0
sildrende,3.0
sikkerhets,22.0
sikkerhet,23.0
signere,3.0
signatur,4.0
sidelengs,12.0
senke,16.0
segl,5.0
sanger,26.0
sand,20.0
sammenstøt,3.0
sammensnurpet,3.0
sammenheng,10.0
sammenflettede,1.0
sakket,7.0
rødsprengte,1.0
rødhårede,5.0
rådvill,5.0
rådsmøtet,1.0
rådene,4.0
rystet,18.0
rynke,13.0
ryddig,18.0
ryddet,24.0
rusket,13.0
rote,26.0
rolige,19.0
rokke,2.0
robust,2.0
rettferdig,17.0
retningen,32.0
regn,28.0
raslet,6.0
ramlet,13.0
rablet,1.0
påfunn,5.0
pynte,4.0
prikker,27.0
pratet,34.0
plenen,45.0
planlegger,21.0
planlegge,15.0
pirket,18.0
piplet,3.0
pilte,38.0
piler,22.0
permen,5.0
penn,22.0
paff,2.0
overtaket,6.0
overlevd,17.0
overkropp,33.0
overdøvet,9.0
overarmen,7.0
ovale,4.0
ordets,1.0
oppmerksomheten,37.0
opplagt,50.0
oppgåver,16.0
oppglødd,28.0
oppført,14.0
omvendt,28.0
omtåket,3.0
omslaget,10.0
omhu,9.0
nøt,24.0
nærmer,70.0
nyve,1.0
nyheten,20.0
novelle,2.0
nedslått,4.0
nedslitte,3.0
nedlatende,9.0
møttes,86.0
mørklagte,2.0
mørkebrune,9.0
målerier,15.0
målbevisst,14.0
myndig,10.0
myk,79.0
musikklærer,1.0
mumling,11.0
motvillig,28.0
morgenlyset,8.0
misunnelse,16.0
misunnelig,23.0
mistenksomme,4.0
mintes,3.0
minnet,133.0
minen,3.0
mektigere,7.0
medtatt,8.0
matt,32.0
massivt,5.0
mangel,25.0
løses,4.0
løper,228.0
lær,4.0
låse,25.0
lysne,5.0
lysende,35.0
lynraskt,4.0
lyktes,25.0
loven,17.0
lommene,44.0
lommen,40.0
lokk,12.0
livredd,42.0
livets,14.0
linjene,34.0
likt,106.0
lidenskapelig,19.0
lidenskap,8.0
lidd,3.0
lete,77.0
leser,135.0
lengsler,2.0
leggen,32.0
lede,12.0
kvitte,22.0
kvinne,97.0
kveilet,4.0
kvapp,6.0
kvalte,6.0
kuttet,25.0
kurven,8.0
kursen,24.0
kulerunde,1.0
krone,2.0
kremte,1.0
kreftene,78.0
krabbet,13.0
koret,20.0
konturene,21.0
kontakt,96.0
konfrontere,6.0
konflikter,4.0
knøt,1.0
knyttneve,13.0
knitrende,2.0
knegget,3.0
klissvåte,2.0
kjølig,59.0
kjærlig,24.0
kjærkomment,3.0
kjemper,30.0
kinn,21.0
kavet,7.0
karmen,9.0
kampestein,3.0
kameratene,11.0
julen,4.0
intenst,107.0
inspirasjon,6.0
inntatt,2.0
innsikt,7.0
inngå,5.0
inngangsdøren,16.0
innerst,44.0
innenfor,85.0
innbitt,9.0
imøtekommende,3.0
imponere,17.0
iakttatt,3.0
høyreist,1.0
høyden,11.0
høst,9.0
hæl,1.0
hårete,25.0
håndskrift,11.0
hviler,35.0
husveggen,8.0
husk,21.0
hushjørnet,1.0
hovne,9.0
hovedinngangen,19.0
holdes,9.0
hoiet,4.0
hofte,6.0
hodestups,6.0
hjelpsom,3.0
himmelblå,7.0
hevnlyst,4.0
hestesko,1.0
hestehale,16.0
hersker,6.0
herrer,13.0
henter,64.0
hensikt,24.0
hendelser,7.0
hemmelighetsfullt,5.0
hemmelighetsfulle,6.0
helskjegg,1.0
helheten,5.0
hederlig,1.0
havnet,93.0
hastet,18.0
harnisk,1.0
handlet,66.0
halvmørket,11.0
hager,4.0
hagene,7.0
gårder,3.0
gyllen,9.0
grusen,16.0
gruet,4.0
gressplenen,7.0
gresskledde,2.0
gremmet,1.0
gransket,44.0
glødende,23.0
glitret,18.0
glimtet,19.0
glade,54.0
gjenkjenne,12.0
gjengjeldt,2.0
gjengjelde,2.0
gjengjeld,25.0
genser,62.0
generasjoner,5.0
gardiner,10.0
gap,22.0
følgene,6.0
fryktet,15.0
fryd,22.0
fristelser,1.0
fredelige,5.0
fredelig,20.0
framoverbøyd,6.0
fots,7.0
fosset,10.0
forvokst,2.0
forventningsfullt,9.0
forventningene,5.0
fortvilelsen,6.0
fortrolig,9.0
fortapt,26.0
forsøkene,5.0
forsvar,21.0
forstyrret,15.0
forskrekkelse,5.0
forsamlingen,13.0
fornyet,1.0
forme,14.0
forlate,69.0
forlag,3.0
forholdsvis,4.0
forhindret,6.0
forfattere,9.0
forelsket,161.0
forbud,3.0
forbeina,2.0
forbein,1.0
forbandt,12.0
forandring,18.0
foldet,30.0
flyttet,161.0
flytte,115.0
flyktet,17.0
flyene,1.0
flinkere,12.0
flette,9.0
flekkete,17.0
flammet,8.0
flakkende,23.0
flagget,14.0
fjern,56.0
firkløver,2.0
ferde,3.0
feire,16.0
feid,14.0
feg,2.0
febrilsk,10.0
fattet,5.0
fargerike,33.0
faretruende,15.0
farens,28.0
farende,5.0
evig,58.0
etasjer,20.0
ertet,18.0
erstattet,26.0
eple,11.0
entusiastisk,19.0
elegante,15.0
eiketre,3.0
egnet,7.0
dørklinken,3.0
dyster,15.0
dyrket,8.0
dyktige,7.0
dump,3.0
duftende,1.0
drømt,50.0
drømme,79.0
dråpe,14.0
drittsekken,6.0
drevet,25.0
drepte,114.0
dreier,31.0
drapet,14.0
distré,6.0
delt,32.0
deiligste,3.0
datteren,52.0
dagslyset,12.0
bønnfalt,3.0
bønner,7.0
bålene,1.0
bygget,26.0
buskene,17.0
bunns,5.0
bukselommen,2.0
brøl,20.0
bråsnudde,15.0
brynene,9.0
bryet,8.0
brukket,17.0
brodden,2.0
bringe,31.0
bortenfor,37.0
bombe,17.0
bokmerke,1.0
bluse,9.0
blottet,20.0
blomstervase,2.0
blomstene,17.0
blodrød,4.0
blodbadet,2.0
blinket,30.0
blinde,18.0
blekket,5.0
blekere,15.0
blankt,23.0
blader,21.0
bladene,20.0
bitterhet,4.0
bistert,8.0
bisonokse,2.0
binder,11.0
bidragene,1.0
biblioteket,94.0
bevisstløs,18.0
beviser,6.0
bevise,34.0
betrodde,5.0
betro,5.0
besøkt,11.0
besøket,12.0
bestemmer,119.0
beskyttet,33.0
beskytter,13.0
behersket,7.0
beherske,5.0
begynnelse,7.0
begjær,7.0
begeistret,29.0
befriende,5.0
befolket,3.0
bedrag,2.0
bedende,15.0
bed,4.0
banet,5.0
bakveggen,5.0
baksiden,47.0
bakgrunnen,45.0
bakerst,37.0
bade,3.0
avviser,2.0
avtalt,24.0
avstand,74.0
avsløringene,1.0
avisen,39.0
avgjørelser,5.0
arrogant,15.0
ansvar,29.0
ansikter,28.0
ansiktene,40.0
anklage,2.0
angsten,25.0
ambolt,10.0
alminnelig,4.0
adgang,18.0
Wallace,51.0
Vis,10.0
Vera,1.0
Venstre,5.0
Vedkommende,2.0
Vanskelig,11.0
Utenfor,36.0
Tvers,4.0
Ti,34.0
Tegnene,2.0
Symbolet,1.0
Stoler,1.0
Steinen,2.0
Spørsmålet,24.0
Spør,16.0
Spor,2.0
Sorgen,3.0
Slike,4.0
Skyene,3.0
Skriv,5.0
Skogen,4.0
Sjelden,1.0
Situasjonen,5.0
Signaturen,1.0
Reis,5.0
Professor,1.0
Oppgjøret,1.0
Nye,20.0
Nederst,9.0
Mr,137.0
Margaret,2.0
Luften,21.0
Lenge,22.0
Kristian,2.0
Klærne,13.0
Kevin,80.0
Hånden,58.0
Husk,23.0
Hundrevis,2.0
Herfrå,5.0
Gud,124.0
Forstår,16.0
Folk,197.0
Fiender,1.0
Fant,14.0
Eli,1.0
Dørene,18.0
Dyrene,1.0
Drep,13.0
Dine,6.0
Derfrå,6.0
Bærer,1.0
Broen,2.0
Brian,184.0
Brevet,1.0
Blod,8.0
Blant,9.0
Bekymringen,1.0
Bakken,17.0
Antakelig,10.0
Alles,3.0
269,13.0
1939,2.0
187,15.0
127,17.0
øyelokkene,18.0
øyeblikks,18.0
øverst,48.0
øvelse,5.0
ørnen,1.0
ørlille,6.0
ødeleggelse,3.0
ærlighet,9.0
æren,6.0
