,1
Sexscener,1.0
Sexy,0.1
SexyBack,2.0
SfD,2.0
SfILU,1.0
SfZ,1.0
Sfæren,0.5
Shabby,0.3333333333333333
Shakespeare,6.0
Shakespeares,4.0
Shamu,2.0
Shanghai,1.0
Shann,493.0
Shannon,5.0
Shanns,20.0
Shanti,1.0
Shapiro,2.0
Sharath,1.0
Shark,1.0
Sharon,1.0
Shaughnessy,3.0
Shaun,6.0
Shaving,12.0
Shawn,1.0
She,0.8333333333333334
Shea,3.0
Sheep,1.0
SheijSe,1.0
Sheila,5.0
Sheldon,3.0
Shell,3.0
Shelter,3.0
Shepherd,3.0
Sheridan,4.0
Sheriff,0.2
Sheriffen,0.5
Sherifikontoret,0.5
Sherlock,14.0
Sherman,3.0
Sherone,2.0
Sherwin,1.0
Shh,1.0
Shhh,4.0
Shiiit,18.0
Shine,2.0
Shirin,1.0
Shit,1.8717948717948718
Shon,3.0
Shop,1.0
Shoppe,0.4
Shore,1.0
Short,0.5
Shortz,1.0
Shoulder,1.0
Show,0.09090909090909091
Shows,1.0
Shrek,6.0
Shrugged,1.0
Shumway,1.0
Shutterstock,1.0
Sibir,3.0
Sidene,0.018867924528301886
Sider,0.014084507042253521
Sife,1.0
Sigaretten,0.030303030303030304
Sigarettene,0.3333333333333333
Sign,2.0
Signalene,1.0
Signalet,0.2
Signaturen,0.16666666666666666
Signatursukket,1.0
Signert,0.14285714285714285
Sigrid,206.0
Sigur,3.0
Sigurd,3.0
Sikkelet,0.2
Sikker,0.01620745542949757
Sikkerhet,0.041666666666666664
Sikkerhetsdepartmentets,1.0
Sikkerhetsopplegget,1.0
Sikkerhetsvakten,0.16666666666666666
Sikkert,0.05082592121982211
Sikksakksøm,1.0
Sikre,0.022222222222222223
Sikring,0.3333333333333333
Sikten,0.5
Sikter,0.09090909090909091
Siktet,0.043478260869565216
Silber,18.0
Silhuetten,0.125
Silhuettene,0.2
Silje,2.0
Silkestrømpene,1.0
Silkeveien,2.0
Siloen,0.04
Silver,2.0
Silvera,1.0
Simon,5.838383838383838
Simone,4.0
Simons,14.0
Simpson,1.0
Simpsons,1.0
Sinai,70.0
Sinais,1.0
Sinclair,2.0
Sing,17.5
Singeren,1.0
Singh,9.0
Singles,1.0
Sinne,0.15384615384615385
Sinnet,0.17647058823529413
Sinnssyke,0.05555555555555555
Sinnssykt,0.10714285714285714
Sint,0.013651877133105802
Sinte,0.03333333333333333
Sintere,0.1111111111111111
Sippepresset,1.0
Sir,0.45454545454545453
Sirenen,0.3333333333333333
Sirenene,0.3333333333333333
Sirener,0.125
Sirissene,1.0
Sirkel,0.015625
Sirkelen,0.2571428571428571
Sirkusnummeret,1.0
Sirpa,4.0
Siska,1.0
Sist,0.1791044776119403
Sitatene,1.0
Sitater,0.2
Sitatet,0.625
Sitrende,0.25
Sitte,0.024096385542168676
Sittende,0.016666666666666666
Sitter,0.01303780964797914
Sittestillingen,1.0
Sittet,0.008928571428571428
Situasjon,0.017241379310344827
Situasjonen,0.054945054945054944
Siw,5.0
Six,1.0
Sixteen,0.5
Sixth,1.0
Sizzler,1.0
SjJfcNNjy,1.0
Sjakk,0.05555555555555555
Sjakkbrett,0.16666666666666666
Sjakta,1.0
Sjalet,0.14285714285714285
Sjalu,0.09523809523809523
Sjansen,0.038461538461538464
Sjansene,0.6
Sjarmerende,0.1
Sjef,0.15384615384615385
Sjefen,0.23255813953488372
Sjefl,1.0
Sjefsduden,1.0
Sjekk,1.5714285714285714
Sjekke,0.008064516129032258
Sjekker,0.028985507246376812
Sjekket,0.03125
Sjel,0.015384615384615385
Sjelden,0.0125
Sjelen,0.041666666666666664
Sjelens,0.3333333333333333
Sjelløshet,1.0
Sjenert,0.02564102564102564
Sjenerøse,0.2
Sjette,0.03125
Sjf,1.0
Sjiraff,0.3333333333333333
Sjjj,2.0
SjjjE,1.0
Sjogren,3.0
Sjokkert,0.028985507246376812
Sjokkerte,0.1111111111111111
Sjokket,0.09090909090909091
Sjokkplugg,2.0
Sjokkskadet,1.0
Sjokoladekrigen,6.0
Sju,0.07246376811594203
Sjåføren,0.4666666666666667
Sjålvkjånsla,1.0
Sjæferen,0.5
Sjøkuen,1.0
Sjøkuer,1.0
Sjøl,0.04
Sjørøver,2.0
Sk,0.4
Skadde,0.125
Skadedyrutrydderne,1.0
Skadeomfanget,0.5
Skader,0.11538461538461539
Skadet,0.025
Skadetjeg,1.0
Skadeverk,1.0
Skaff,0.6666666666666666
Skafottet,0.09090909090909091
Skaftet,0.05
Skallagrimsson,1.0
Skallen,0.037037037037037035
Skallet,0.08333333333333333
Skamfull,0.09090909090909091
Skamfølelsen,1.0
Skammen,0.1
Skammer,0.17647058823529413
Skamrødmen,0.5
Skann,1.0
Skanningen,1.0
Skansen,1.0
Skap,0.05405405405405406
Skapdøra,0.125
Skape,0.05
Skaper,0.043478260869565216
Skaperen,0.5
Skapet,0.0189873417721519
Skapningen,0.1724137931034483
Skapt,0.013888888888888888
Skar,0.013513513513513514
Skarp,0.17777777777777778
Skarpe,0.014705882352941176
Skarpkeeperen,1.0
Skarplaget,3.0
Skarpspiller,1.0
Skarpspillere,2.0
Skarpspilleren,3.0
Skarpspillerne,3.0
Skarpt,0.015873015873015872
Skarptreneren,1.0
Skaten,0.5
Skatene,2.0
Skater,0.75
Skating,0.6666666666666666
Skei,1.0
Skeiv,0.23076923076923078
Skien,1.0
Skifter,0.024390243902439025
Skikkelig,0.07758620689655173
Skikkelige,0.1111111111111111
Skikkelsen,0.16666666666666666
Skikkelsene,0.2
Skille,0.02631578947368421
Skilpaddene,1.0
Skilpadder,0.5
Skilsmisse,0.125
Skilsmissen,0.5
Skilt,0.01694915254237288
Skiltene,0.4
Skiltet,0.023255813953488372
Skimter,0.09090909090909091
Skinheadtypen,1.0
Skinke,0.05555555555555555
Skinn,0.043478260869565216
Skinnet,0.04
Skinny,0.16666666666666666
Skins,1.0
Skip,0.18181818181818182
Skipatruljen,1.0
Skipp,2.0
Skipper,2.0
Skissebok,0.125
Skissene,0.23076923076923078
Skisser,0.0625
Skistaver,0.5
Skjebnen,0.045454545454545456
Skjedd,0.002967359050445104
Skjedde,0.01195219123505976
Skjeggstubbene,0.5
Skjelven,0.13333333333333333
Skjelvende,0.018867924528301886
Skjelver,0.02702702702702703
Skjelvingene,1.0
Skjenner,0.5
Skjer,0.023809523809523808
Skjera,0.5
Skjerfet,0.08571428571428572
Skjermen,0.06201550387596899
Skjerp,1.5
Skjerpings,0.5
Skjev,0.4
Skjold,0.625
Skjorta,0.05128205128205128
Skjortekragen,0.125
Skjult,0.01818181818181818
Skjulte,0.0425531914893617
Skjær,0.05
Skjærebrett,2.0
Skjærer,0.020833333333333332
Skjæret,0.09090909090909091
Skjærsilden,0.3333333333333333
Skjønne,0.014184397163120567
Skjønner,0.11744186046511627
Skjønnhet,0.06666666666666667
Skjønnheten,0.7142857142857143
Skjønt,0.02877697841726619
Skjønte,0.020689655172413793
Skjøre,0.0625
Skjørtet,0.08
Skoa,0.25
Skoen,0.1111111111111111
Skoene,0.015384615384615385
Skog,0.07692307692307693
Skogen,0.031496062992125984
Skogens,0.3333333333333333
Skogssprint,1.0
Skole,0.010638297872340425
Skoleaktivitetene,2.0
Skoleavslutningen,0.1111111111111111
Skoledans,0.1
Skoledansen,0.10810810810810811
Skolegården,0.03773584905660377
Skoleklokka,1.0
Skoleklokken,0.5
Skolen,0.01580135440180587
Skolens,0.08333333333333333
Skolesekken,0.2
Skoleserien,0.5
Skomakergården,1.0
Skotsk,0.16666666666666666
Skotte,0.5
Skottekapteinen,1.0
Skottene,0.3333333333333333
Skotter,0.4
Skottland,3.0
Skrapende,0.2
Skreddergården,1.0
Skreket,0.125
Skrekk,0.058823529411764705
Skrekken,0.3
Skrekkfilmknirk,1.0
Skrekkinnjagende,1.0
Skrekklemurer,0.3333333333333333
Skrekklemurmaska,0.06666666666666667
Skrev,0.009900990099009901
Skrevet,0.006622516556291391
Skriblet,0.07692307692307693
Skrift,0.14285714285714285
Skrik,0.0847457627118644
Skrikende,0.0625
Skriker,0.023622047244094488
Skriket,0.8
Skrikingen,1.0
Skrinet,0.02040816326530612
Skritt,0.02702702702702703
Skrittene,0.10344827586206896
Skriv,1.0
Skrivebordet,0.047619047619047616
Skrivebordsbakgrunnen,1.0
Skrivebordsbildet,1.0
Skrivemakkerne,1.0
Skrivemaskinen,1.0
Skriver,0.016666666666666666
Skriveren,0.5
Skrivesamfunn,1.0
Skrivestilen,1.0
Skriving,0.3333333333333333
Skrot,0.0625
Skru,0.38235294117647056
Skrubbsår,0.3333333333333333
Skrudde,0.013513513513513514
Skrue,0.8
Skrukketroll,2.0
Skrytt,1.0
Skrålende,1.0
Skrår,1.0
Skråsikkerhet,1.0
Skuddene,1.0
Skuddet,0.3333333333333333
Skuddsikre,0.3333333333333333
Skuespillerdrøm,0.5
Skuespillere,0.07142857142857142
Skuespilleren,0.25
Skuespillerne,0.0625
Skuffa,0.1111111111111111
Skuffelse,0.05
Skuffelsen,0.35
Skuffen,0.047619047619047616
Skuffet,0.02197802197802198
Skuld,2.0
Skulderbladene,0.1
Skulderen,0.007159904534606206
Skulderstroppene,0.25
Skuldertrekk,0.1111111111111111
Skuldrene,0.023605150214592276
Skule,0.3333333333333333
Skulk,0.5
Skulka,0.1111111111111111
Skulke,0.1111111111111111
Skulpturen,0.03571428571428571
Skulpturgjengen,1.0
Skulpturverdenens,6.0
Skummelt,0.05714285714285714
Skurkene,0.3333333333333333
Skvatt,0.03278688524590164
Skvetten,0.875
Skvettens,3.0
Sky,0.023809523809523808
Skyene,0.12
Skyggegutten,7.0
Skyggeguttens,1.0
Skyggeherren,0.3333333333333333
Skyggejeger,0.02702702702702703
Skyggejegere,0.02127659574468085
Skyggejegerne,1.1666666666666667
Skyggejegernes,4.0
Skyggen,0.12698412698412698
Skyggene,0.05263157894736842
Skyggenes,1.0
Skyld,0.003215434083601286
Skylder,0.02040816326530612
Skyldfølelsen,0.625
Skyldig,0.05263157894736842
Skyldige,0.125
Skyll,1.0
Skylle,0.07692307692307693
Skynd,1.0
Skype,0.5
Skyssen,0.5
Skyt,0.25
Skytshelgen,0.3333333333333333
Skytten,2.0
Skywalker,2.0
Skywalkers,1.0
Skådisene,0.5
Skål,0.23809523809523808
Skålen,0.1
Skåne,0.25
Skåret,0.05128205128205128
Skøyter,0.1111111111111111
Sl,1.3333333333333333
Slag,0.010752688172043012
Slagene,0.3
Slaget,0.1891891891891892
Slaktede,1.0
Slakteren,1.0
Slamringen,1.0
Slangen,0.2
Slangene,0.2857142857142857
Slangens,1.0
Slanger,0.05555555555555555
Slangetunge,1.0
Slank,0.058823529411764705
Slapp,0.11333333333333333
Slavene,1.0
Slaver,0.08333333333333333
Slcoene,1.0
Sleipe,0.16666666666666666
Slektningene,0.25
Slem,0.1111111111111111
Slemme,0.125
Slemt,0.09090909090909091
Slenge,0.04
Slett,0.022099447513812154
Sli,0.5
Slide,1.0
Slikt,0.05555555555555555
Slily,2.0
Slimon,1.0
Slims,1.0
Sline,1.0
Slip,1.0
Slipp,2.0
Slippe,0.004524886877828055
Slipper,0.019455252918287938
Slipset,0.18181818181818182
Sliten,0.021739130434782608
Slitne,0.1
Sliwka,1.0
Slo,0.010554089709762533
Slobodan,1.0
Slope,3.0
Slottsfogden,0.3333333333333333
Slowreader,1.0
Sludder,0.6
Slukte,0.15384615384615385
Slukøret,1.0
Slur,4.0
Sluseportene,1.0
Slutt,0.08477011494252873
Slutte,0.013888888888888888
Slutten,0.03296703296703297
Sluttspill,1.0
Sluttsummen,1.0
Slå,0.02654867256637168
Slåbroken,0.125
Slår,0.011299435028248588
Slåss,0.0196078431372549
Slåsskampen,0.2
Slåsskampene,1.0
Slått,0.014285714285714285
Slåtthaug,1.0
Sløyetfisk,1.0
Smak,0.06521739130434782
Smaken,0.021739130434782608
Smaker,0.058823529411764705
Small,0.5
Smart,0.3048780487804878
Smartare,1.0
Smarte,0.14285714285714285
Smatt,0.03125
Smedley,1.0
Smekkene,1.0
Smekkfull,0.3333333333333333
Smells,1.0
Smerte,0.10236220472440945
Smerten,0.25263157894736843
Smertene,0.07142857142857142
Smerteprinsippet,1.0
Smertestillende,0.08333333333333333
Smetana,1.0
Smidighet,1.0
Smil,0.019801980198019802
Smilefjes,0.08333333333333333
Smilende,0.06382978723404255
Smilene,0.3333333333333333
Smiler,0.0048
Smilerynker,0.2
Smilet,0.26356589147286824
Smiley,3.6666666666666665
Smilte,0.009940357852882704
Sminkebordet,0.25
Sminkebrettet,0.3333333333333333
Sminken,0.16666666666666666
Sminket,0.14285714285714285
Sminkevinger,1.0
Smith,21.0
Smiths,4.0
Smitty,1.0
Smooth,2.0
Smorgasbord,1.0
Smug,0.16666666666666666
Smuget,0.05357142857142857
Smurfene,2.0
Smyger,0.18181818181818182
Smykkene,0.5
Småen,0.5
Småfugler,0.5
Småjentene,0.3333333333333333
Småkalibret,0.5
Småkjekk,0.5
Småkvalm,0.25
Smånisseekspressen,1.0
Smånissehotellet,1.0
Smånissene,0.5
Smånisseriet,1.0
Småskjelven,1.0
Småunger,0.14285714285714285
Smørbrødkaka,0.2
Smører,0.2
Snakk,0.33783783783783783
Snakkast,1.0
Snakke,0.007407407407407408
Snakker,0.020155038759689922
Snakkes,0.030303030303030304
Snakket,0.00727802037845706
Snapchat,2.0
Snapp,0.2
Snapshot,0.5
Snarere,0.08695652173913043
Snart,0.16228070175438597
Snarvei,0.5
Snarveien,0.42857142857142855
Snasen,0.5
Sneakers,1.0
Snehvit,1.0
Snehvits,1.0
Sneket,0.043478260869565216
Snekkeren,6.0
Snekkergården,1.0
Snerring,0.3333333333333333
Snerringen,1.0
Snickers,1.0
Snickerssjokoladen,1.0
Snike,0.05714285714285714
Snikefaktoren,0.5
Snill,0.003076923076923077
Snille,0.09375
Snipp,0.6666666666666666
Snittene,0.3333333333333333
Snooork,1.0
Snoop,40.0
Snoren,0.16666666666666666
Snorking,0.1
Snorkingen,0.3333333333333333
Snow,1.0
Snu,0.056179775280898875
Snublet,0.024390243902439025
Snudde,0.0019193857965451055
Snufs,0.3333333333333333
Snuppa,0.3333333333333333
Snur,0.005110732538330494
Snurre,0.17647058823529413
Snurrebassen,1.0
Snurrebassens,1.0
Snus,0.3333333333333333
Snusdåser,1.0
Snuste,0.03571428571428571
Snuten,0.09090909090909091
Snø,0.07207207207207207
Snøballen,1.0
Snøballsalen,1.0
Snødjevel,1.0
Snøen,0.1456953642384106
Snøfillene,0.5
Snøfiller,0.3333333333333333
Snøfitende,1.0
Snøflakene,1.0
Snøfnuggene,0.5
Snøftet,0.045454545454545456
Snøhvit,5.0
Snømannen,3.5
Snøskyen,1.0
Snøvlet,0.25
Snøværet,0.2857142857142857
Society,1.0
Sofa,0.038461538461538464
Sofaen,0.004081632653061225
Sofia,1.0
Sofie,1.0
Sofienberg,1.0
Sofienbergkirken,1.0
Sokkene,0.15384615384615385
Sokker,0.021739130434782608
Sol,1.6666666666666667
Sola,0.33858267716535434
Solbacken,6.0
Solbleka,1.0
Solbrillene,0.07142857142857142
Soldat,0.01818181818181818
Soldaten,0.058823529411764705
Soldatene,0.15555555555555556
Soldater,0.014285714285714285
Solen,0.20930232558139536
Solformørkelsen,0.25
Solheim,13.0
Solheimsvannet,1.0
Solitaire,1.0
Sollys,0.2
Sollyset,0.2
Solnedgangen,0.5
Soloppgang,0.1
Soloppgangene,1.0
Solospill,39.0
Solospillere,4.0
Solospillplakater,1.0
Solospills,7.0
Solospillundersåtter,1.0
Sols,1.0
Solskinnet,0.07142857142857142
Solstad,1.0
Solstrålene,0.2222222222222222
Solsystemet,0.5
Soltvedt,1.0
Somebody,0.3333333333333333
Somewhere,2.0
Sommer,0.047619047619047616
Sommeren,0.041666666666666664
Sommerferien,0.2222222222222222
Sommerferieplanene,0.5
Sommerfugl,0.15384615384615385
Sommerfuglene,0.09090909090909091
Songs,1.0
Sonic,1.0
Soniske,1.0
Sonnet,1.0
Sony,29.0
Soper,0.2
Sophia,17.0
Sorg,0.10204081632653061
Sorgen,0.1875
Sorgens,1.0
Soria,1.0
Sorry,1.7692307692307692
Sosiale,0.03571428571428571
Sosionomer,1.0
Sosiopatens,1.0
Sosiopater,0.1111111111111111
Sotflekker,1.0
Souls,1.0
Sound,0.3333333333333333
Soundsystem,1.0
South,6.0
Southern,1.0
Sov,0.06451612903225806
Sove,0.03508771929824561
Soveposen,0.07142857142857142
Sover,0.05309734513274336
Soverommet,0.023529411764705882
Sovespray,0.3333333333333333
Sovet,0.012345679012345678
Sovjetunionen,2.0
Sox,4.0
Space,1.0
Spaceboy,9.0
Spaden,0.05555555555555555
Spagetti,0.2
Spangled,1.0
Spania,4.0
Spanish,1.0
Spanske,0.14285714285714285
Spanxundertøy,1.0
Spar,0.5
Spare,0.07142857142857142
Sparker,0.023255813953488372
Sparket,0.011111111111111112
Spartanere,1.0
Spaserte,0.1111111111111111
Speak,0.3333333333333333
Spears,1.0
Speck,1.0
Spectator,2.0
Spedbarn,0.14285714285714285
Speedometeret,0.25
Speider,0.14285714285714285
Speilbildet,0.125
Speilet,0.013245033112582781
Spekket,0.3333333333333333
Spencer,46.0
Spencers,3.0
Spennende,0.045454545454545456
Spenningen,0.13333333333333333
Spent,0.031746031746031744
Spente,0.025
Sperma,0.5
Spesialtrikset,1.0
Spesielle,0.043478260869565216
Spesielt,0.06854838709677419
Spicers,1.0
Spiegelman,68.0
Spiegelmans,6.0
Spikeren,0.5
Spilene,0.3333333333333333
Spill,0.02040816326530612
Spiller,0.052132701421800945
Spillere,0.09090909090909091
Spilles,0.07692307692307693
Spillet,0.09302325581395349
Spillmusikken,1.0
Spilte,0.02185792349726776
Spinkel,0.375
Spionerer,0.1111111111111111
Spionert,0.125
Spionerte,0.08333333333333333
Spirallabyrint,1.0
Spirer,0.25
Spirit,2.0
Spiro,3.0
Spis,0.625
Spise,0.01485148514851485
Spiser,0.008695652173913044
Spissen,0.10526315789473684
Spist,0.022727272727272728
Spiste,0.017241379310344827
Spjælingen,1.5
Splittelse,1.0
Splugen,3.0
Splæsj,1.0
Spokane,2.0
Spol,1.0
Spooky,1.0
Spor,0.02127659574468085
Spore,0.07407407407407407
Sporene,0.07692307692307693
Sporet,0.023255813953488372
Sport,0.058823529411764705
Sportsstipendet,1.0
Sporty,0.2
Spot,22.0
Spotify,1.0
Spotlights,1.0
Spranget,0.125
Spraymaling,0.1
Spread,1.0
Spredd,0.1
Spredt,0.08
Sprekk,0.09090909090909091
Sprekken,0.14285714285714285
Sprekkene,0.05555555555555555
Sprekker,0.02564102564102564
Sprer,0.047619047619047616
Spretfn,1.0
Sprett,0.5
Sprette,0.058823529411764705
Spretter,0.018867924528301886
Sprikende,0.25
Spring,33.0
Springsteen,1.0
Sprinkle,1.0
Sprit,0.15
Sprite,1.0
Spriteboks,1.0
Spriten,0.25
Spritsalget,1.0
Sprolden,1.0
Sprossene,1.0
Sprukken,0.08333333333333333
Språket,0.22727272727272727
Språkvaskere,1.0
Sprø,0.01639344262295082
Sprøtt,0.027777777777777776
Sprøyter,0.25
Spurt,0.011494252873563218
Spurta,1.0
Spurvehauken,1.0
Sputnik,2.0
Spy,0.04081632653061224
Spydig,0.0625
Spydigheten,1.0
Spyert,10.0
Spying,0.25
Spytt,0.25
Spytter,0.06451612903225806
Spyttet,0.038461538461538464
Spøk,0.02127659574468085
Spøkelser,0.07142857142857142
Spøkelset,1.0
Spør,0.01098901098901099
Spørre,0.0035087719298245615
Spørrende,0.012048192771084338
Spørs,0.1
Spørsmål,0.021505376344086023
Spørsmålet,0.18181818181818182
Squamish,1.0
Square,4.0
SrS,1.0
Ss,0.125
Ssa,0.5
Sssjj,1.0
St,1.8888888888888888
Stabssjefen,1.5
Stacy,1.0
Stadig,0.034482758620689655
Stadin,1.0
Stadion,0.2
Stafafae,1.0
Staffan,3.0
Staffeliet,0.16666666666666666
Stajfan,1.0
Staken,4.666666666666667
Stakens,2.0
Stakes,1.0
Stakk,0.00425531914893617
Stakkar,0.4
Stakkaren,0.6666666666666666
Stakkars,0.6666666666666666
Stakket,0.2
Stallen,3.6666666666666665
Stammene,0.3333333333333333
Stammer,0.045454545454545456
Stan,12.0
Standard,0.6153846153846154
Standardutgavene,4.0
Stanford,10.0
Stanfords,1.0
Stangen,0.06666666666666667
Stanken,0.29411764705882354
Stanley,1.0
Stanpreme,10.0
Stanpremen,1.0
Stans,2.0
Stanser,0.011235955056179775
Stapleton,1.0
Stappet,0.05
Star,4.2
Starbucks,50.0
Starbucksen,3.0
Stargell,1.0
Stark,1.0
Starling,5.0
Starlinghistorier,1.0
Starlings,3.0
Stars,2.0
Start,0.36363636363636365
Starter,0.07142857142857142
Startsignalet,1.0
Stasjonen,0.15217391304347827
State,7.0
Staten,0.5555555555555556
Statens,1.0
States,1.0
Stativet,0.1
Statsminister,0.16666666666666666
Statsministeren,0.45
Statsministerens,0.2
Statsvitenskap,0.16666666666666666
Statusen,0.25
Stav,0.25
Stavanger,5.0
Stavangerdialekten,1.0
Ste,0.5
Stedet,0.03411131059245961
Stefaren,0.125
Stefarens,0.5
Steike,0.6666666666666666
Stein,0.07258064516129033
Steinar,25.0
Steinars,1.0
Steinbiten,1.0
Steinen,0.029411764705882353
Steinene,0.18181818181818182
Steiner,0.027777777777777776
Steinerskolen,1.0
Steinfiguren,0.25
Steini,2.0
Steinlobbyen,12.0
Steinloffheisen,1.0
Steinlofitheisen,1.0
Steinloftet,38.0
Steinloftheisen,10.0
Steinmesteren,1.0
Steinpluggen,1.0
Steinveggen,0.3333333333333333
Steinveggene,0.3333333333333333
Steivart,1.0
Stekt,0.09090909090909091
Stelen,0.05405405405405406
Steler,0.5
Stelianerne,1.0
Stell,0.2
Stellar,16.0
Stellars,1.0
Steller,0.14285714285714285
Stemmeleiet,0.3333333333333333
Stemmen,0.39399293286219084
Stemmene,0.14285714285714285
Stemmens,1.0
Stemmer,0.15819209039548024
Stemmesurr,1.0
Stemmesurret,0.25
Stemningen,0.45454545454545453
Stemor,0.3333333333333333
Stemoren,0.2222222222222222
Stemte,0.05
Sten,1.0
Stendafjellet,1.0
Steng,3.0
Stenge,0.009345794392523364
Stengt,0.017543859649122806
Stephanie,5.0
Stephen,6.0
Stephens,1.0
Stereoanlegget,0.3333333333333333
Sterk,0.033783783783783786
Sterke,0.010752688172043012
Sterkere,0.0660377358490566
Steve,13.0
Steven,2.0
Stevens,3.0
Stevenson,1.0
Steves,1.0
Stevie,9.0
Stevnemøtet,0.5
Steward,1.0
Stewart,141.0
Stewarts,5.0
Stewie,11.0
Stian,12.0
Stien,0.09433962264150944
Stiene,0.2
Stifte,0.25
Stiftelse,0.5
Stiftelsesmøtet,0.5
Stig,2.5
Stige,0.021739130434782608
Stigen,0.025
Stikk,0.2826086956521739
Stikke,0.007518796992481203
Stikker,0.013513513513513514
Stikket,0.125
Stiles,1.0
Stilig,0.21052631578947367
Still,2.0
Stillaset,0.3333333333333333
Stille,0.03145478374836173
Stillehavet,3.0
Stillehavsøyene,1.0
Stiller,0.03305785123966942
Stillhet,0.14035087719298245
Stillheten,0.125
Stillingen,0.10526315789473684
Stilråd,1.0
Stilt,0.034482758620689655
Stim,93.6
Stimegutten,2.0
Stimm,1.0
Stims,3.0
Stirrer,0.042134831460674156
Stiv,0.023255813953488372
Stivner,0.023255813953488372
Stjal,0.05555555555555555
Stjel,1.0
Stjele,0.06896551724137931
Stjerne,0.037037037037037035
Stjernehimmelen,0.16666666666666666
Stjernen,0.3333333333333333
Stjernenatt,1.0
Stjernene,0.10204081632653061
Stjernens,1.0
Stjerneskinnet,0.3333333333333333
Stjerneteppet,1.0
Stjernstrom,2.0
Stockholm,14.0
Stockholmklyse,1.0
Stoddard,9.0
Stoddards,1.0
Stoffet,0.09375
Stokken,0.2
Stol,0.08333333333333333
Stolen,0.03211009174311927
Stolene,0.07142857142857142
Stoler,0.012658227848101266
Stolhet,1.0
StolospiM,1.0
Stolt,0.01652892561983471
Stolthet,0.42424242424242425
Stoltheten,0.2
Stonehenge,1.0
Stoneme,1.0
Stones,5.0
Stop,1.5
Stopp,0.6296296296296297
Stoppe,0.004975124378109453
Stoppene,1.0
Stopper,0.056818181818181816
Stoppet,0.017857142857142856
Storartet,0.125
Storbritannia,5.0
Storbritannias,2.0
Storby,0.16666666666666666
Storbyers,1.0
Stordemonene,2.0
Stordemoner,1.3333333333333333
Storebror,0.14285714285714285
Storebroren,0.16666666666666666
Storefri,0.4
Storeslem,1.0
Storesøsteren,0.25
Storetveitmarken,1.0
Storgt,1.0
Storken,1.0
Stormende,0.07142857142857142
Stormfulle,0.5
Stortinget,3.0
Stortrives,0.5
Storvallsparken,1.0
Storvallstorget,1.0
Story,0.3333333333333333
Stotrende,0.5
StrYn,1.0
StrafFes,0.2
Straff,0.058823529411764705
Straffen,0.13333333333333333
Straffende,1.0
Straffer,0.3333333333333333
Straffet,0.058823529411764705
Straight,0.25
Straks,0.10989010989010989
Strakte,0.005263157894736842
Strana,1.0
Strandberg,3.0
Strandveien,1.0
Strasser,7.0
Strategien,0.4
Stratego,4.0
Strauss,2.0
Strebersk,1.0
Street,11.5
Streit,0.0625
Streken,0.07692307692307693
Strekfigurboka,0.25
Strekfigurer,1.0
Strekk,0.16666666666666666
Strekke,0.034482758620689655
Strekker,0.029411764705882353
Strender,0.25
Strengt,0.04285714285714286
Stress,0.047619047619047616
Stressende,0.125
Stresset,0.07142857142857142
Strever,0.05
Stridsdrakten,0.14285714285714285
Strikker,0.5
Strikket,0.5
Strimla,1.0
Stripen,0.2
Stroppene,0.14285714285714285
Strout,1.0
Strupelokket,0.875
Strupelokkets,1.0
Strupen,0.07142857142857142
Stryk,0.5
Stryke,0.02631578947368421
Strykejern,0.3333333333333333
Stryker,0.024193548387096774
Strype,1.0
Strålende,0.10588235294117647
Stråler,0.08333333333333333
Strålingen,2.0
Strøket,0.038461538461538464
Strøm,7.4
Strømmen,0.045454545454545456
Strømmer,0.01694915254237288
Strømnettet,1.0
Strømpebuksen,0.125
Strøms,4.0
Stua,0.032520325203252036
Stuart,157.0
Stuarts,6.0
Stubhaug,2.0
Studentunion,1.0
Studerer,0.03125
Studerte,0.016666666666666666
Studios,1.0
Stuen,0.017094017094017096
Stump,0.3333333333333333
Stundens,0.3333333333333333
Sture,0.5
Stures,1.0
Stygge,0.17647058823529413
Styggen,0.125
Stykket,0.05172413793103448
Styrke,0.037037037037037035
Styrken,0.058823529411764705
Styrte,0.038461538461538464
Styx,1.0
StÅlskapet,0.5
Stå,0.041237113402061855
Stålboksene,1.0
Stålnacke,3.0
Stølhet,1.0
Stønn,0.05263157894736842
Stønnet,0.016666666666666666
Stønning,0.1111111111111111
Støpt,0.25
Størrelsene,0.5
Størrelsesforskjellen,1.0
Støter,0.09090909090909091
Støtet,0.3333333333333333
Støtte,0.012987012987012988
Støtteapparatet,0.5
Støtter,0.1
Støttetimene,1.0
Støvet,0.09090909090909091
Støvkornene,1.0
Støvlene,0.11538461538461539
Støyen,0.18181818181818182
Suaraper,1.0
Sub,6.0
Subaru,1.0
Subaruen,2.0
Submarine,1.0
Substantivet,1.0
Subway,1.0
Sudoku,0.3333333333333333
Suger,0.03296703296703297
Suget,0.2
Sugometeret,1.0
Suicide,0.3333333333333333
Suiten,0.03614457831325301
Sukk,0.08108108108108109
Sukkenes,1.0
Sukker,0.011834319526627219
Sukkeret,0.14285714285714285
Sukkerskålen,0.5
Sukkerspinn,0.14285714285714285
Sukkertøysmuget,1.0
Sukket,0.005319148936170213
Sukret,0.25
Suksessen,0.5
Sultet,0.25
Summan,1.0
Summelyden,1.0
Summingen,0.08333333333333333
Sun,3.5
SunTmstbygningen,1.0
SunTrust,3.0
SunTrustbygningen,1.0
