
"

;; The original files now contained in this single file include, in addition
;; to the verb irregular, the following:
;; pl_def_f_subst.irreg
;; pl_def_m_subst.irreg
;; pl_def_n_subst.irreg
;; pl_ind_f_subst.irreg
;; pl_ind_m_subst.irreg
;; pl_ind_n_subst.irreg
;; sg_def_f_subst.irreg
;; sg_def_m_subst.irreg
;; sg_def_n_subst.irreg

;;;;;;;;;; Verbs ;;;;;;;;;;
reservedelene pl_def_m-or-f_final-full_irule reservedel
rummelene pl_def_m-or-f_final-full_irule rummel
sandmelene pl_def_m-or-f_final-full_irule sandmel
seksdelene pl_def_m-or-f_final-full_irule seksdel
sekstendelene pl_def_m-or-f_final-full_irule sekstendel
sekstidelene pl_def_m-or-f_final-full_irule sekstidel
selene pl_def_m-or-f_final-full_irule sel
setningsdelene pl_def_m-or-f_final-full_irule setningsdel
siselene pl_def_m-or-f_final-full_irule sisel
sjelene pl_def_m-or-f_final-full_irule sjel
sjettedelene pl_def_m-or-f_final-full_irule sjettedel
sjudelene pl_def_m-or-f_final-full_irule sjudel
sjuendedelene pl_def_m-or-f_final-full_irule sjuendedel
skipskjelene pl_def_m-or-f_final-full_irule skipskjel
skjoldkjertelene pl_def_m-or-f_final-full_irule skjoldkjertel
skjærefjelene pl_def_m-or-f_final-full_irule skjærefjel
slavesjelene pl_def_m-or-f_final-full_irule slavesjel
spanielene pl_def_m-or-f_final-full_irule spaniel
spikkefjelene pl_def_m-or-f_final-full_irule spikkefjel
størstedelene pl_def_m-or-f_final-full_irule størstedel
subjektsdelene pl_def_m-or-f_final-full_irule subjektsdel
syttendelene pl_def_m-or-f_final-full_irule syttendel
syttidelene pl_def_m-or-f_final-full_irule syttidel
tidelene pl_def_m-or-f_final-full_irule tidel
tiendedelene pl_def_m-or-f_final-full_irule tiendedel
tjuedelene pl_def_m-or-f_final-full_irule tjuedel
tolvdelene pl_def_m-or-f_final-full_irule tolvdel
tolvtedelene pl_def_m-or-f_final-full_irule tolvtedel
tredelene pl_def_m-or-f_final-full_irule tredel
tredjedelene pl_def_m-or-f_final-full_irule tredjedel
trettendelene pl_def_m-or-f_final-full_irule trettendel
trettidelene pl_def_m-or-f_final-full_irule trettidel
trommekjelene pl_def_m-or-f_final-full_irule trommekjel
tunnelene pl_def_m-or-f_final-full_irule tunnel
tusendelene pl_def_m-or-f_final-full_irule tusendel
underdelene pl_def_m-or-f_final-full_irule underdel
vanntunnelene pl_def_m-or-f_final-full_irule vanntunnel
vasstunnelene pl_def_m-or-f_final-full_irule vasstunnel
vegtunnelene pl_def_m-or-f_final-full_irule vegtunnel
veitunnelene pl_def_m-or-f_final-full_irule veitunnel
veltefjelene pl_def_m-or-f_final-full_irule veltefjel
verdensdelene pl_def_m-or-f_final-full_irule verdensdel
vindtunnelene pl_def_m-or-f_final-full_irule vindtunnel
weaselene pl_def_m-or-f_final-full_irule weasel
ystekjelene pl_def_m-or-f_final-full_irule ystekjel
ytterdelene pl_def_m-or-f_final-full_irule ytterdel
åttedelene pl_def_m-or-f_final-full_irule åttedel
åttendedelene pl_def_m-or-f_final-full_irule åttendedel
åttidelene pl_def_m-or-f_final-full_irule åttidel
øreselene pl_def_m-or-f_final-full_irule øresel
barrelene pl_def_m-or-f_final-full_irule barrel
bushelene pl_def_m-or-f_final-full_irule bushel
shrapnelene pl_def_m-or-f_final-full_irule shrapnel
barrelene pl_def_m-or-f_final-full_irule barrel
becquerelene pl_def_m-or-f_final-full_irule becquerel
belene pl_def_m-or-f_final-full_irule bel
desibelene pl_def_m-or-f_final-full_irule desibel



;;

bestanddelene pl_def_m-or-f_final-full_irule bestanddel
milliarddelene pl_def_m-or-f_final-full_irule milliarddel

rummelene pl_def_m-or-f_final-full_irule rummel

grønlandsselene pl_def_m-or-f_final-full_irule grønlandssel



robotene pl_def_m-or-f_final-full_irule robot

notene pl_def_m-or-f_final-full_irule not

donkraftene pl_def_m-or-f_final-full_irule donkraft

mustangene pl_def_m-or-f_final-full_irule mustang
orangutangene pl_def_m-or-f_final-full_irule orangutang
rotangene pl_def_m-or-f_final-full_irule rotang
sargassotangene pl_def_m-or-f_final-full_irule sargassotang

dobermannene pl_def_m-or-f_final-full_irule dobermann
sprellemannene pl_def_m-or-f_final-full_irule sprellemann

løvetannene pl_def_m-or-f_final-full_irule løvetann
tvetannene pl_def_m-or-f_final-full_irule tvetann
tvitannene pl_def_m-or-f_final-full_irule tvitann
løvetannene pl_def_m-or-f_final-full_irule løvetann
tvetannene pl_def_m-or-f_final-full_irule tvetann
tvitannene pl_def_m-or-f_final-full_irule tvitann

knattene pl_def_m-or-f_final-full_irule knatt

;; overlap






adelsstendene pl_def_m-or-f_final-full_irule adelsstand
endene pl_def_m-or-f_final-full_irule and
avisendene pl_def_m-or-f_final-full_irule avisand
badestrendene pl_def_m-or-f_final-full_irule badestrand
bakhendene pl_def_m-or-f_final-full_irule bakhand
bergendene pl_def_m-or-f_final-full_irule bergand
blesendene pl_def_m-or-f_final-full_irule blesand
broderhendene pl_def_m-or-f_final-full_irule broderhand
dykkendene pl_def_m-or-f_final-full_irule dykkand
embetsstendene pl_def_m-or-f_final-full_irule embetsstand
faderhendene pl_def_m-or-f_final-full_irule faderhand
fiendehendene pl_def_m-or-f_final-full_irule fiendehand
fiskendene pl_def_m-or-f_final-full_irule fiskand
fjerdestendene pl_def_m-or-f_final-full_irule fjerdestand
flathendene pl_def_m-or-f_final-full_irule flathand
forretningsstendene pl_def_m-or-f_final-full_irule forretningsstand
fribadestrendene pl_def_m-or-f_final-full_irule fribadestrand
grasendene pl_def_m-or-f_final-full_irule grasand
gravendene pl_def_m-or-f_final-full_irule gravand
gressendene pl_def_m-or-f_final-full_irule gressand
hendene pl_def_m-or-f_final-full_irule hand
handelsstendene pl_def_m-or-f_final-full_irule handelsstand
himmelrendene pl_def_m-or-f_final-full_irule himmelrand
isendene pl_def_m-or-f_final-full_irule isand
jernhendene pl_def_m-or-f_final-full_irule jernhand
krikkendene pl_def_m-or-f_final-full_irule krikkand
kvinendene pl_def_m-or-f_final-full_irule kvinand
laksendene pl_def_m-or-f_final-full_irule laksand
legestendene pl_def_m-or-f_final-full_irule legestand
lortendene pl_def_m-or-f_final-full_irule lortand
;merkene pl_def_m-or-f_final-full_irule mark
menneskehendene pl_def_m-or-f_final-full_irule menneskehand
mesterhendene pl_def_m-or-f_final-full_irule mesterhand
middelstendene pl_def_m-or-f_final-full_irule middelstand
morderhendene pl_def_m-or-f_final-full_irule morderhand
polarendene pl_def_m-or-f_final-full_irule polarand
prestestendene pl_def_m-or-f_final-full_irule prestestand
pyttendene pl_def_m-or-f_final-full_irule pyttand
rendene pl_def_m-or-f_final-full_irule rand
rengene pl_def_m-or-f_final-full_irule rong
rustendene pl_def_m-or-f_final-full_irule rustand
rårendene pl_def_m-or-f_final-full_irule rårand
silendene pl_def_m-or-f_final-full_irule siland
skeiendene pl_def_m-or-f_final-full_irule skeiand
skjeendene pl_def_m-or-f_final-full_irule skjeand
stendene pl_def_m-or-f_final-full_irule stand
stellerendene pl_def_m-or-f_final-full_irule stellerand
stjertendene pl_def_m-or-f_final-full_irule stjertand
stokkendene pl_def_m-or-f_final-full_irule stokkand
strendene pl_def_m-or-f_final-full_irule strand
svartendene pl_def_m-or-f_final-full_irule svartand
synsrendene pl_def_m-or-f_final-full_irule synsrand
sørgerendene pl_def_m-or-f_final-full_irule sørgerand
toppendene pl_def_m-or-f_final-full_irule toppand
tredjestendene pl_def_m-or-f_final-full_irule tredjestand
villendene pl_def_m-or-f_final-full_irule villand

;; overlap

standene pl_def_m-or-f_final-full_irule stand
randene pl_def_m-or-f_final-full_irule rand


askenasimene pl_def_m-or-f_final-full_irule askenasi
sefardimene pl_def_m-or-f_final-full_irule sefardi


hestehøvene pl_def_m-or-f_final-full_irule hestehov



bestemødrene pl_def_m-or-f_final-full_irule bestemor
brødrene pl_def_m-or-f_final-full_irule bror
dronningmødrene pl_def_m-or-f_final-full_irule dronningmor
farbrødrene pl_def_m-or-f_final-full_irule farbror
farmødrene pl_def_m-or-f_final-full_irule farmor
fostbrødrene pl_def_m-or-f_final-full_irule fostbror
fostermødrene pl_def_m-or-f_final-full_irule fostermor
gamlemødrene pl_def_m-or-f_final-full_irule gamlemor
gaukemødrene pl_def_m-or-f_final-full_irule gaukemor
gjøkemødrene pl_def_m-or-f_final-full_irule gjøkemor
gråbrødrene pl_def_m-or-f_final-full_irule gråbror
gudmødrene pl_def_m-or-f_final-full_irule gudmor
halvbrødrene pl_def_m-or-f_final-full_irule halvbror
haremødrene pl_def_m-or-f_final-full_irule haremor
husmødrene pl_def_m-or-f_final-full_irule husmor
hønemødrene pl_def_m-or-f_final-full_irule hønemor
jordmødrene pl_def_m-or-f_final-full_irule jordmor
kallsbrødrene pl_def_m-or-f_final-full_irule kallsbror
klanbrødrene pl_def_m-or-f_final-full_irule klanbror
korbrødrene pl_def_m-or-f_final-full_irule korbror
legbrødrene pl_def_m-or-f_final-full_irule legbror
lekbrødrene pl_def_m-or-f_final-full_irule lekbror
lillebrødrene pl_def_m-or-f_final-full_irule lillebror
matmødrene pl_def_m-or-f_final-full_irule matmor
minorittbrødrene pl_def_m-or-f_final-full_irule minorittbror
mødrene pl_def_m-or-f_final-full_irule mor
morbrødrene pl_def_m-or-f_final-full_irule morbror
mormødrene pl_def_m-or-f_final-full_irule mormor
navnebrødrene pl_def_m-or-f_final-full_irule navnebror
oldemødrene pl_def_m-or-f_final-full_irule oldemor
ordensbrødrene pl_def_m-or-f_final-full_irule ordensbror
ramnemødrene pl_def_m-or-f_final-full_irule ramnemor
ravnemødrene pl_def_m-or-f_final-full_irule ravnemor
slagsbrødrene pl_def_m-or-f_final-full_irule slagsbror
stallbrødrene pl_def_m-or-f_final-full_irule stallbror
stammødrene pl_def_m-or-f_final-full_irule stammor
stemødrene pl_def_m-or-f_final-full_irule stemor
storebrødrene pl_def_m-or-f_final-full_irule storebror
svigermødrene pl_def_m-or-f_final-full_irule  svigermor
svirebrødrene pl_def_m-or-f_final-full_irule svirebror
tippoldemødrene pl_def_m-or-f_final-full_irule tippoldemor
tipptippoldemødrene pl_def_m-or-f_final-full_irule tipptippoldemor
trosbrødrene pl_def_m-or-f_final-full_irule trosbror
trusbrødrene pl_def_m-or-f_final-full_irule trusbror
tvillingbrødrene pl_def_m-or-f_final-full_irule tvillingbror
veslebrødrene pl_def_m-or-f_final-full_irule veslebror
vågmødrene pl_def_m-or-f_final-full_irule vågmor
våpenbrødrene pl_def_m-or-f_final-full_irule våpenbror
værbrødrene pl_def_m-or-f_final-full_irule værbror
værmødrene pl_def_m-or-f_final-full_irule værmor

morene pl_def_m-or-f_final-full_irule mor

alantrøttene pl_def_m-or-f_final-full_irule alantrot
bakføttene pl_def_m-or-f_final-full_irule bakfot
bladføttene pl_def_m-or-f_final-full_irule bladfot
brunrøttene pl_def_m-or-f_final-full_irule brunrot
dobbeltmyntføttene pl_def_m-or-f_final-full_irule dobbeltmyntfot
enkeltmyntføttene pl_def_m-or-f_final-full_irule enkeltmyntfot
feltføttene pl_def_m-or-f_final-full_irule feltfot
fjellføttene pl_def_m-or-f_final-full_irule fjellfot
fotrøttene pl_def_m-or-f_final-full_irule fotrot
frierføttene pl_def_m-or-f_final-full_irule frierfot
grasrøttene pl_def_m-or-f_final-full_irule grasrot
gressrøttene pl_def_m-or-f_final-full_irule gressrot
griffelføttene pl_def_m-or-f_final-full_irule griffelfot
gripeføttene pl_def_m-or-f_final-full_irule gripefot
gulrøttene pl_def_m-or-f_final-full_irule gulrot
halerøttene pl_def_m-or-f_final-full_irule halerot
handrøttene pl_def_m-or-f_final-full_irule handrot
haneføttene pl_def_m-or-f_final-full_irule hanefot
hjerterøttene pl_def_m-or-f_final-full_irule hjerterot
hornrøttene pl_def_m-or-f_final-full_irule hornrot
håndrøttene pl_def_m-or-f_final-full_irule håndrot
hårrøttene pl_def_m-or-f_final-full_irule hårrot
høgreføttene pl_def_m-or-f_final-full_irule høgrefot
høyreføttene pl_def_m-or-f_final-full_irule høyrefot
juletreføttene pl_def_m-or-f_final-full_irule juletrefot
kalmusrøttene pl_def_m-or-f_final-full_irule kalmusrot
katteføttene pl_def_m-or-f_final-full_irule kattefot
klatreføttene pl_def_m-or-f_final-full_irule klatrefot
klumpføttene pl_def_m-or-f_final-full_irule klumpfot
klumprøttene pl_def_m-or-f_final-full_irule klumprot
kråkeføttene pl_def_m-or-f_final-full_irule kråkefot
kubikkrøttene pl_def_m-or-f_final-full_irule kubikkrot
kvadratrøttene pl_def_m-or-f_final-full_irule kvadratrot
kvannerøttene pl_def_m-or-f_final-full_irule kvannerot
kvannrøttene pl_def_m-or-f_final-full_irule kvannrot
kålrøttene pl_def_m-or-f_final-full_irule kålrot
lakrisrøttene pl_def_m-or-f_final-full_irule lakrisrot
leirføttene pl_def_m-or-f_final-full_irule leirfot
løpeføttene pl_def_m-or-f_final-full_irule løpefot
mellomføttene pl_def_m-or-f_final-full_irule mellomfot
myntføttene pl_def_m-or-f_final-full_irule myntfot
naserøttene pl_def_m-or-f_final-full_irule naserot
neglerøttene pl_def_m-or-f_final-full_irule neglerot
neserøttene pl_def_m-or-f_final-full_irule neserot
pepperrøttene pl_def_m-or-f_final-full_irule pepperrot
plattføttene pl_def_m-or-f_final-full_irule plattfot
premieføttene pl_def_m-or-f_final-full_irule premiefot
reiseføttene pl_def_m-or-f_final-full_irule reisefot
renteføttene pl_def_m-or-f_final-full_irule rentefot
røttene pl_def_m-or-f_final-full_irule rot
sellerirøttene pl_def_m-or-f_final-full_irule sellerirot
sitteføttene pl_def_m-or-f_final-full_irule sittefot
skjeggrøttene pl_def_m-or-f_final-full_irule skjeggrot
skjellrøttene pl_def_m-or-f_final-full_irule skjellrot
svømmeføttene pl_def_m-or-f_final-full_irule svømmefot
tannrøttene pl_def_m-or-f_final-full_irule tannrot
treføttene pl_def_m-or-f_final-full_irule trefot
tungerøttene pl_def_m-or-f_final-full_irule tungerot
tverrplattføttene pl_def_m-or-f_final-full_irule tverrplattfot
tyrirøttene pl_def_m-or-f_final-full_irule tyrirot
vadeføttene pl_def_m-or-f_final-full_irule vadefot
vandringsføttene pl_def_m-or-f_final-full_irule vandringsfot
venstreføttene pl_def_m-or-f_final-full_irule venstrefot
verseføttene pl_def_m-or-f_final-full_irule versefot
versføttene pl_def_m-or-f_final-full_irule versfot
ånderøttene pl_def_m-or-f_final-full_irule ånderot
åreføttene pl_def_m-or-f_final-full_irule årefot

;; overlap

hanefotene pl_def_m-or-f_final-full_irule hanefot
kattefotene pl_def_m-or-f_final-full_irule kattefot
tannrotene pl_def_m-or-f_final-full_irule tannrot

bøtene pl_def_m-or-f_final-full_irule bot
skadebøtene pl_def_m-or-f_final-full_irule skadebot
retterbøtene pl_def_m-or-f_final-full_irule retterbot
parkeringsbøtene pl_def_m-or-f_final-full_irule parkeringsbot
miljøbøtene pl_def_m-or-f_final-full_irule miljøbot
sælebøtene pl_def_m-or-f_final-full_irule sælebot

nøtene pl_def_m-or-f_final-full_irule  not
ringnøtene pl_def_m-or-f_final-full_irule ringnot
sildenøtene pl_def_m-or-f_final-full_irule sildenot
snurpenøtene pl_def_m-or-f_final-full_irule snurpenot
dragnøtene pl_def_m-or-f_final-full_irule dragnot
kastenøtene pl_def_m-or-f_final-full_irule kastenot
kilenøtene pl_def_m-or-f_final-full_irule kilenot
laksenøtene pl_def_m-or-f_final-full_irule laksenot
landnøtene pl_def_m-or-f_final-full_irule landnot
posenøtene pl_def_m-or-f_final-full_irule posenot


aksjonsradiene pl_def_m-or-f_final-full_irule aksjonsradius
amanuensene pl_def_m-or-f_final-full_irule amanuensis
byrettsjustitiariene pl_def_m-or-f_final-full_irule byrettsjustitiarius
dekanene pl_def_m-or-f_final-full_irule dekanus
dinosaurene pl_def_m-or-f_final-full_irule dinosaurus
førsteamanuensene pl_def_m-or-f_final-full_irule førsteamanuensis
geraniene pl_def_m-or-f_final-full_irule geranium
høgsterettsjustitiariene pl_def_m-or-f_final-full_irule høgsterettsjustitiarius
høyesterettsjustitiariene pl_def_m-or-f_final-full_irule høyesterettsjustitiarius
justitiariene pl_def_m-or-f_final-full_irule justitiarius
kaprifoliene pl_def_m-or-f_final-full_irule kaprifolium
katekismene pl_def_m-or-f_final-full_irule katekismus
konsensene pl_def_m-or-f_final-full_irule konsensus
nuntiene pl_def_m-or-f_final-full_irule nuntius
pelargoniene pl_def_m-or-f_final-full_irule pelargonium
radiene pl_def_m-or-f_final-full_irule radius
aksjonsradiene pl_def_m-or-f_final-full_irule aksjonsradius
auksjonariene pl_def_m-or-f_final-full_irule auksjonarius
daktylene pl_def_m-or-f_final-full_irule daktylos
dinosaurene pl_def_m-or-f_final-full_irule dinosaurus
geniene pl_def_m-or-f_final-full_irule genius
geraniene pl_def_m-or-f_final-full_irule geranium
gestene pl_def_m-or-f_final-full_irule gestus
gladiolene pl_def_m-or-f_final-full_irule gladiolus
kaprifoliene pl_def_m-or-f_final-full_irule kaprifolium
katekismene pl_def_m-or-f_final-full_irule katekismus
nuntiene pl_def_m-or-f_final-full_irule nuntius
pelargoniene pl_def_m-or-f_final-full_irule pelargonium
radiene pl_def_m-or-f_final-full_irule radius
ritene pl_def_m-or-f_final-full_irule ritus
typene pl_def_m-or-f_final-full_irule typus

;; overlap

gestusene pl_def_m-or-f_final-full_irule gestus
gladiolusene pl_def_m-or-f_final-full_irule gladiolus
konsensusene pl_def_m-or-f_final-full_irule konsensus
ritusene pl_def_m-or-f_final-full_irule ritus





-døtrene pl_def_m-or-f_final-full_irule -dotter
brordøtrene pl_def_m-or-f_final-full_irule brordatter
døtrene pl_def_m-or-f_final-full_irule datter
datterdøtrene pl_def_m-or-f_final-full_irule datterdatter
evadøtrene pl_def_m-or-f_final-full_irule evadatter
fosterdøtrene pl_def_m-or-f_final-full_irule fosterdatter
guddøtrene pl_def_m-or-f_final-full_irule guddatter
manndøtrene pl_def_m-or-f_final-full_irule manndatter
manndøtrene pl_def_m-or-f_final-full_irule manndotter
stedøtrene pl_def_m-or-f_final-full_irule stedatter
svigerdøtrene pl_def_m-or-f_final-full_irule svigerdatter
sønnedøtrene pl_def_m-or-f_final-full_irule sønnedatter
søsterdøtrene pl_def_m-or-f_final-full_irule søsterdatter
værdøtrene pl_def_m-or-f_final-full_irule værdatter


bamsefedrene pl_def_m-or-f_final-full_irule bamsefar
barnefedrene pl_def_m-or-f_final-full_irule barnefar
bestefedrene pl_def_m-or-f_final-full_irule bestefar
fedrene pl_def_m-or-f_final-full_irule far
farfedrene pl_def_m-or-f_final-full_irule farfar
fosterfedrene pl_def_m-or-f_final-full_irule fosterfar
gudfedrene pl_def_m-or-f_final-full_irule gudfar
husfedrene pl_def_m-or-f_final-full_irule husfar
kirkefedrene pl_def_m-or-f_final-full_irule kirkefar
landsfedrene pl_def_m-or-f_final-full_irule landsfar
morfedrene pl_def_m-or-f_final-full_irule morfar
oldefedrene pl_def_m-or-f_final-full_irule oldefar
skriftefedrene pl_def_m-or-f_final-full_irule skriftefar
stamfedrene pl_def_m-or-f_final-full_irule stamfar
stefedrene pl_def_m-or-f_final-full_irule stefar
svigerfedrene pl_def_m-or-f_final-full_irule svigerfar
tippoldefedrene pl_def_m-or-f_final-full_irule tippoldefar
tipptippoldefedrene pl_def_m-or-f_final-full_irule tipptippoldefar
værfedrene pl_def_m-or-f_final-full_irule værfar

bjellekyrne pl_def_m-or-f_final-full_irule bjelleku
bjøllekyrne pl_def_m-or-f_final-full_irule bjølleku
bøffelkyrne pl_def_m-or-f_final-full_irule bøffelku
elgkyrne pl_def_m-or-f_final-full_irule elgku
elitekyrne pl_def_m-or-f_final-full_irule eliteku
gjeldkyrne pl_def_m-or-f_final-full_irule gjeldku
hvalkyrne pl_def_m-or-f_final-full_irule hvalku
jakkyrne pl_def_m-or-f_final-full_irule jakku
jernkyrne pl_def_m-or-f_final-full_irule jernku
kyrne pl_def_m-or-f_final-full_irule ku
kvalkyrne pl_def_m-or-f_final-full_irule kvalku
melkekyrne pl_def_m-or-f_final-full_irule melkeku
mjølkekyrne pl_def_m-or-f_final-full_irule mjølkeku
sjøkyrne pl_def_m-or-f_final-full_irule sjøku


; bjelleku
; bjølleku
; bøffelku
; elgku
; eliteku
; gjeldku
; hvalku
; jakku
; jernku
; ku
; kvalku
; melkeku
; mjølkeku
; sjøku

canadagjæsene pl_def_m-or-f_final-full_irule canadagås
canadagjessene pl_def_m-or-f_final-full_irule canadagås
fagergjessene pl_def_m-or-f_final-full_irule fagergås
grågjessene pl_def_m-or-f_final-full_irule grågås
gjessene pl_def_m-or-f_final-full_irule gås
kanadagjessene pl_def_m-or-f_final-full_irule kanadagås
mortensgjessene pl_def_m-or-f_final-full_irule mortensgås
ringgjessene pl_def_m-or-f_final-full_irule ringgås
skjækene pl_def_m-or-f_final-full_irule skåk
snøgjæsene pl_def_m-or-f_final-full_irule snøgås
sædgjæsene pl_def_m-or-f_final-full_irule sædgås
tartargjæsene pl_def_m-or-f_final-full_irule tartargås
tatargjæsene pl_def_m-or-f_final-full_irule tatargås


begoniene pl_def_m-or-f_final-full_irule begonia
fototaksiene pl_def_m-or-f_final-full_irule fototaksis
gardeniene pl_def_m-or-f_final-full_irule gardenia
impresariene pl_def_m-or-f_final-full_irule impresario
intarsiene pl_def_m-or-f_final-full_irule intarsia
kjemotaksiene pl_def_m-or-f_final-full_irule kjemotaksis
kollegene pl_def_m-or-f_final-full_irule kollega
promemoriene pl_def_m-or-f_final-full_irule promemoria
taksiene pl_def_m-or-f_final-full_irule taksis
termotaksiene pl_def_m-or-f_final-full_irule termotaksis

;; overlap

begoniaene pl_def_m-or-f_final-full_irule begonia
fototaksisene pl_def_m-or-f_final-full_irule fototaksis
gardeniaene pl_def_m-or-f_final-full_irule gardenia
impresarioene pl_def_m-or-f_final-full_irule impresario
kjemotaksisene pl_def_m-or-f_final-full_irule kjemotaksis
kollegaene pl_def_m-or-f_final-full_irule kollega
promemoriaene pl_def_m-or-f_final-full_irule promemoria
taksisene pl_def_m-or-f_final-full_irule taksis
termotaksisene pl_def_m-or-f_final-full_irule termotaksis


flærne pl_def_m-or-f_final-full_irule flå
krærne pl_def_m-or-f_final-full_irule krå
liktærne pl_def_m-or-f_final-full_irule liktå
lilletærne pl_def_m-or-f_final-full_irule lilletå
rærne pl_def_m-or-f_final-full_irule rå
stortærne pl_def_m-or-f_final-full_irule stortå
tærne pl_def_m-or-f_final-full_irule tå
verketærne pl_def_m-or-f_final-full_irule verketå

;; overlap
flåene pl_def_m-or-f_final-full_irule flå
råene pl_def_m-or-f_final-full_irule rå


ankerklørne pl_def_m-or-f_final-full_irule ankerklo
bjørneklørne pl_def_m-or-f_final-full_irule bjørneklo
elteklørne pl_def_m-or-f_final-full_irule elteklo
flørne pl_def_m-or-f_final-full_irule flo
glørne pl_def_m-or-f_final-full_irule glo
gripeklørne pl_def_m-or-f_final-full_irule gripeklo
klørne pl_def_m-or-f_final-full_irule klo
krabbeklørne pl_def_m-or-f_final-full_irule krabbeklo

floene pl_def_m-or-f_final-full_irule flo


bergstedene pl_def_m-or-f_final-full_irule bergstad
forstedene pl_def_m-or-f_final-full_irule forstad
hansastedene pl_def_m-or-f_final-full_irule hansastad
hovedstedene pl_def_m-or-f_final-full_irule hovedstad
kjøpstedene pl_def_m-or-f_final-full_irule kjøpstad
stedene pl_def_m-or-f_final-full_irule stad
stiftsstedene pl_def_m-or-f_final-full_irule stiftsstad
tigerstedene pl_def_m-or-f_final-full_irule tigerstad


brødrene pl_def_m-or-f_final-full_irule broder
eldstebrødrene pl_def_m-or-f_final-full_irule eldstebroder
formødrene pl_def_m-or-f_final-full_irule formoder
korbrødrene pl_def_m-or-f_final-full_irule korbroder
minorittbrødrene pl_def_m-or-f_final-full_irule minorittbroder
mødrene pl_def_m-or-f_final-full_irule moder

brækene pl_def_m-or-f_final-full_irule bråk
lægene pl_def_m-or-f_final-full_irule låg
lærbrækene pl_def_m-or-f_final-full_irule lærbråk
tægene pl_def_m-or-f_final-full_irule tåg
æsene pl_def_m-or-f_final-full_irule ås

åsene pl_def_m-or-f_final-full_irule ås

modi pl_def_m-or-f_final-full_irule modus
numeri pl_def_m-or-f_final-full_irule numerus
stimuli pl_def_m-or-f_final-full_irule stimulus
termini pl_def_m-or-f_final-full_irule terminus

numerusene pl_def_m-or-f_final-full_irule numerus


fedrene pl_def_m-or-f_final-full_irule fader
forfedrene pl_def_m-or-f_final-full_irule forfader
kirkefedrene pl_def_m-or-f_final-full_irule kirkefader
landsfedrene pl_def_m-or-f_final-full_irule landsfader





; falanks
sagatættene pl_def_m-or-f_final-full_irule sagatått
tættene pl_def_m-or-f_final-full_irule tått


spesies pl_def_m-or-f_final-full_irule spesies


apsidene pl_def_m-or-f_final-full_irule apsis

apsisene pl_def_m-or-f_final-full_irule apsis


generaene pl_def_m-or-f_final-full_irule genus


fratrene pl_def_m-or-f_final-full_irule frater




messieursene pl_def_m-or-f_final-full_irule monsieur

;; pl_def_n_subst

arbeiderkvarterene pl_def_n_final-full_irule arbeiderkvarter
atelierene pl_def_n_final-full_irule atelier
bordellkvarterene pl_def_n_final-full_irule bordellkvarter
collierene pl_def_n_final-full_irule collier
dossierene pl_def_n_final-full_irule dossier
espalierene pl_def_n_final-full_irule espalier
fattigkvarterene pl_def_n_final-full_irule fattigkvarter
filmatelierene pl_def_n_final-full_irule filmatelier
frikvarterene pl_def_n_final-full_irule frikvarter
hovedkvarterene pl_def_n_final-full_irule hovedkvarter
jødekvarterene pl_def_n_final-full_irule jødekvarter
klaverene pl_def_n_final-full_irule klaver
kvarterene pl_def_n_final-full_irule kvarter
latinerkvarterene pl_def_n_final-full_irule latinerkvarter
maleratelierene pl_def_n_final-full_irule maleratelier
metierene pl_def_n_final-full_irule metier
negerkvarterene pl_def_n_final-full_irule negerkvarter
revierene pl_def_n_final-full_irule revier
roverene pl_def_n_final-full_irule rover
spalierene pl_def_n_final-full_irule spalier
standkvarterene pl_def_n_final-full_irule standkvarter
vaktkvarterene pl_def_n_final-full_irule vaktkvarter
verftsarbeiderene pl_def_n_final-full_irule verftsarbeider
arbeiderkvarterene pl_def_n_final-full_irule arbeiderkvarter
atelierene pl_def_n_final-full_irule atelier
bakepulverene pl_def_n_final-full_irule bakepulver
bannerene pl_def_n_final-full_irule banner
bordellkvarterene pl_def_n_final-full_irule bordellkvarter
collierene pl_def_n_final-full_irule collier
dossierene pl_def_n_final-full_irule dossier
espalierene pl_def_n_final-full_irule espalier
fattigkvarterene pl_def_n_final-full_irule fattigkvarter
filmatelierene pl_def_n_final-full_irule filmatelier
frikvarterene pl_def_n_final-full_irule frikvarter
hovedkvarterene pl_def_n_final-full_irule hovedkvarter
jødekvarterene pl_def_n_final-full_irule jødekvarter
kjerene pl_def_n_final-full_irule kjer
klaverene pl_def_n_final-full_irule klaver
klysterene pl_def_n_final-full_irule klyster
kvarterene pl_def_n_final-full_irule kvarter
latinerkvarterene pl_def_n_final-full_irule latinerkvarter
maleratelierene pl_def_n_final-full_irule maleratelier
metierene pl_def_n_final-full_irule metier
negerkvarterene pl_def_n_final-full_irule negerkvarter
revierene pl_def_n_final-full_irule revier
roverene pl_def_n_final-full_irule rover
småkrøtterene pl_def_n_final-full_irule småkrøtter
spalierene pl_def_n_final-full_irule spalier
standkvarterene pl_def_n_final-full_irule standkvarter
vaktkvarterene pl_def_n_final-full_irule vaktkvarter
verftsarbeiderene pl_def_n_final-full_irule verftsarbeider

frihetsbreene pl_def_n_final-full_irule frihetsbre
